,genre_sequence,unique_genres
4441,Soundtrack,None
4442,Soundtrack,None
4443,Soundtrack,None
4444,Soundtrack,None
4445,Soundtrack,None
4446,Soundtrack,None
4447,Soundtrack,None
4448,Soundtrack,None
4449,shoegaze,None
4450,shoegaze,None
4451,shoegaze,None
4452,shoegaze,None
4453,shoegaze,None
4454,shoegaze,None
4455,shoegaze,None
4456,shoegaze,None
4457,shoegaze,None
4458,shoegaze,None
4459,shoegaze,None
4460,shoegaze,None
4461,shoegaze,None
4462,shoegaze,None
4463,shoegaze,None
4464,Soundtrack,None
4465,Soundtrack,None
4466,Soundtrack,None
4467,Soundtrack,None
4468,Soundtrack,None
4469,Soundtrack,None
4470,Soundtrack,None
4471,Soundtrack,None
4472,Soundtrack,None
4473,Soundtrack,None
4474,Soundtrack,None
4475,Soundtrack,None
4476,Soundtrack,None
4477,Soundtrack,None
4478,Soundtrack,None
4479,Soundtrack,None
4480,Soundtrack,None
4481,Soundtrack,None
4482,Soundtrack,None
4483,Soundtrack,None
4484,Soundtrack,None
4485,Soundtrack,None
4486,Soundtrack,None
4487,Soundtrack,None
4488,Soundtrack,None
4489,Soundtrack,None
4490,Soundtrack,None
4491,Soundtrack,None
4492,Soundtrack,None
4493,Soundtrack,None
4494,Soundtrack,None
4495,Soundtrack,None
4496,Soundtrack,None
4497,Soundtrack,None
4498,Soundtrack,None
4499,Soundtrack,None
4500,Soundtrack,None
4501,Soundtrack,None
4502,Soundtrack,None
4503,Soundtrack,None
4504,Soundtrack,None
4505,Soundtrack,None
4506,Soundtrack,None
4507,Soundtrack,None
4508,Soundtrack,None
4509,Soundtrack,None
4510,Soundtrack,None
4511,cover,None
4512,cover,None
4513,cover,None
4514,cover,None
4515,Soundtrack,None
4516,Soundtrack,None
4517,Soundtrack,None
4518,Soundtrack,None
4519,Soundtrack,None
4520,Classical,None
4521,Classical,None
4522,Classical,None
4523,Classical,None
4524,Classical,None
4525,Classical,None
4526,Classical,None
4527,Classical,None
4528,Classical,None
4529,Classical,None
4530,Classical,None
4531,Classical,None
4532,Classical,None
4533,Classical,None
4534,Classical,None
4535,Classical,None
4536,Classical,None
4537,Classical,None
4538,alternative,None
4539,alternative,None
4540,alternative,None
4541,alternative,None
4542,alternative,None
4543,alternative,None
4544,alternative,None
4545,alternative,None
4546,alternative,None
4547,alternative,None
4548,alternative,None
4549,alternative,None
4550,alternative,None
4551,alternative,None
4552,alternative,None
4553,alternative,None
4554,alternative,None
4555,alternative,None
4556,alternative,None
4557,alternative,None
4558,alternative,None
4559,alternative,None
4560,alternative,None
4561,alternative,None
4562,alternative,None
4563,alternative,None
4564,alternative,None
4565,Classical,None
4566,Classical,None
4567,indie,None
4568,indie,None
4569,indie,None
4570,indie,None
4571,indie,None
4572,indie,None
4573,indie,None
4574,indie,None
4575,indie,None
4576,indie,None
4577,indie,None
4578,indie,None
4579,indie,None
4580,indie,None
4581,indie,None
4582,indie,None
4583,indie,None
4584,indie,None
4585,indie,None
4586,indie,None
4587,dream pop,None
4588,dream pop,None
4589,dream pop,None
4590,dream pop,None
4591,dream pop,None
4592,dream pop,None
4593,dream pop,None
4594,dream pop,None
4595,dream pop,None
4596,dream pop,None
4597,dream pop,None
4598,dream pop,None
4599,dream pop,None
4600,dream pop,None
4601,dream pop,None
4602,dream pop,None
4603,dream pop,None
4604,dream pop,None
4605,dream pop,None
4606,dream pop,None
4607,dream pop,None
4608,dream pop,None
4609,dream pop,None
4610,dream pop,None
4611,dream pop,None
4612,dream pop,None
4613,dream pop,None
4614,dream pop,None
4615,indie,None
4616,indie,None
4617,indie,None
4618,indie,None
4619,indie,None
4620,indie,None
4621,indie,None
4622,indie,None
4623,indie,None
4624,indie,None
4625,indie,None
4626,indie,None
4627,Classical,None
4628,Classical,None
4629,Classical,None
4630,Classical,None
4631,Classical,None
4632,Classical,None
4633,Classical,None
4634,Classical,None
4635,Classical,None
4636,Classical,None
4637,Classical,None
4638,dream pop,None
4639,dream pop,None
4640,dream pop,None
4641,dream pop,None
4642,dream pop,None
4643,dream pop,None
4644,dream pop,None
4645,dream pop,None
4646,dream pop,None
4647,dream pop,None
4648,dream pop,None
4649,dream pop,None
4650,dream pop,None
4651,dream pop,None
4652,dream pop,None
4653,dream pop,None
4654,dream pop,None
4655,dream pop,None
4656,dream pop,None
4657,dream pop,None
4658,dream pop,None
4659,dream pop,None
4660,dream pop,None
4661,dream pop,None
4662,dream pop,None
4663,dream pop,None
4664,dream pop,None
4665,dream pop,None
4666,dream pop,None
4667,dream pop,None
4668,dream pop,None
4669,dream pop,None
4670,dream pop,None
4671,dream pop,None
4672,dream pop,None
4673,dream pop,None
4674,dream pop,None
4675,dream pop,None
4676,dream pop,None
4677,dream pop,None
4678,dream pop,None
4679,dream pop,None
4680,dream pop,None
4681,dream pop,None
4682,dream pop,None
4683,dream pop,None
4684,dream pop,None
4685,electronic,None
4686,electronic,None
4687,electronic,None
4688,electronic,None
4689,electronic,None
4690,electronic,None
4691,electronic,None
4692,electronic,None
4693,electronic,None
4694,electronic,None
4695,electronic,None
4696,electronic,None
4697,electronic,None
4698,electronic,None
4699,instrumental,None
4700,instrumental,None
4701,instrumental,None
4702,instrumental,None
4703,instrumental,None
4704,instrumental,None
4705,instrumental,None
4706,instrumental,None
4707,instrumental,None
4708,instrumental,None
4709,instrumental,None
4710,instrumental,None
4711,instrumental,None
4712,instrumental,None
4713,instrumental,None
4714,instrumental,None
4715,instrumental,None
4716,instrumental,None
4717,instrumental,None
4718,instrumental,None
4719,instrumental,None
4720,instrumental,None
4721,instrumental,None
4722,instrumental,None
4723,Classical,None
4724,Classical,None
4725,Classical,None
4726,Classical,None
4727,Classical,None
4728,Classical,None
4729,Classical,None
4730,Classical,None
4731,Classical,None
4732,Classical,None
4733,Classical,None
4734,Classical,None
4735,Classical,None
4736,Classical,None
4737,Classical,None
4738,Classical,None
4739,Classical,None
4740,Classical,None
4741,Classical,None
4742,Classical,None
4743,Classical,None
4744,Classical,None
4745,Classical,None
4746,Classical,None
4747,Soundtrack,None
4748,Soundtrack,None
4749,Soundtrack,None
4750,Soundtrack,None
4751,Soundtrack,None
4752,Soundtrack,None
4753,Soundtrack,None
4754,Soundtrack,None
4755,Soundtrack,None
4756,Soundtrack,None
4757,Soundtrack,None
4758,Soundtrack,None
4759,Soundtrack,None
4760,Soundtrack,None
4761,Soundtrack,None
4762,Soundtrack,None
4763,Soundtrack,None
4764,Soundtrack,None
4765,Soundtrack,None
4766,Soundtrack,None
4767,anime,None
4768,anime,None
4769,anime,None
4770,anime,None
4771,anime,None
4772,anime,None
4773,anime,None
4774,anime,None
4775,anime,None
4776,anime,None
4777,anime,None
4778,anime,None
4779,anime,None
4780,anime,None
4781,anime,None
4782,anime,None
4783,anime,None
4784,anime,None
4785,alternative,None
4786,alternative,None
4787,alternative,None
4788,alternative,None
4789,alternative,None
4790,alternative,None
4791,alternative,None
4792,alternative,None
4793,alternative,None
4794,alternative,None
4795,alternative,None
4796,alternative,None
4797,alternative,None
4798,alternative,None
4799,alternative,None
4800,alternative,None
4801,alternative,None
4802,alternative,None
4803,alternative,None
4804,alternative,None
4805,alternative,None
4806,alternative,None
4807,alternative,None
4808,alternative,None
4809,alternative,None
4810,alternative,None
4811,alternative,None
4812,alternative,None
4813,alternative,None
4814,Soundtrack,None
4815,Soundtrack,None
4816,Soundtrack,None
4817,Soundtrack,None
4818,Soundtrack,None
4819,Soundtrack,None
4820,Soundtrack,None
4821,Soundtrack,None
4822,Soundtrack,None
4823,Soundtrack,None
4824,Soundtrack,None
4825,Soundtrack,None
4826,Soundtrack,None
4827,Soundtrack,None
4828,Soundtrack,None
4829,Soundtrack,None
4830,Soundtrack,None
4831,Soundtrack,None
4832,Soundtrack,None
4833,Soundtrack,None
4834,Soundtrack,None
4835,Soundtrack,None
4836,Soundtrack,None
4837,Soundtrack,None
4838,Soundtrack,None
4839,Soundtrack,None
4840,Soundtrack,None
4841,Soundtrack,None
4842,Soundtrack,None
4843,Soundtrack,None
4844,Soundtrack,None
4845,Soundtrack,None
4846,Soundtrack,None
4847,Soundtrack,None
4848,Soundtrack,None
4849,Soundtrack,None
4850,Soundtrack,None
4851,Soundtrack,None
4852,Soundtrack,None
4853,Soundtrack,None
4854,Soundtrack,None
4855,Soundtrack,None
4856,Soundtrack,None
4857,Soundtrack,None
4858,Soundtrack,None
4859,dream pop,None
4860,dream pop,None
4861,dream pop,None
4862,dream pop,None
4863,dream pop,None
4864,dream pop,None
4865,dream pop,None
4866,dream pop,None
4867,dream pop,None
4868,dream pop,None
4869,dream pop,None
4870,anime,None
4871,anime,None
4872,anime,None
4873,anime,None
4874,anime,None
4875,anime,None
4876,anime,None
4877,anime,None
4878,anime,None
4879,anime,None
4880,anime,None
4881,anime,None
4882,anime,None
4883,anime,None
4884,anime,None
4885,anime,None
4886,indie,None
4887,indie,None
4888,indie,None
4889,indie,None
4890,indie,None
4891,indie,None
4892,indie,None
4893,indie,None
4894,indie,None
4895,alternative rock,None
4896,alternative rock,None
4897,alternative rock,None
4898,alternative rock,None
4899,alternative rock,None
4900,alternative rock,None
4901,alternative rock,None
4902,alternative rock,None
4903,alternative rock,None
4904,alternative rock,None
4905,alternative rock,None
4906,alternative rock,None
4907,alternative rock,None
4908,alternative rock,None
4909,trip-hop,None
4910,trip-hop,None
4911,trip-hop,None
4912,rock,None
4913,rock,None
4914,rock,None
4915,rock,None
4916,rock,None
4917,rock,None
4918,rock,None
4919,rock,None
4920,rock,None
4921,alternative rock,None
4922,alternative rock,None
4923,alternative rock,None
4924,alternative rock,None
4925,alternative rock,None
4926,alternative rock,None
4927,alternative rock,None
4928,alternative rock,None
4929,indie pop,None
4930,indie pop,None
4931,indie pop,None
4932,indie pop,None
4933,indie pop,None
4934,indie pop,None
4935,alternative rock,None
4936,alternative rock,None
4937,alternative rock,None
4938,alternative rock,None
4939,alternative rock,None
4940,alternative rock,None
4941,indie,None
4942,indie,None
4943,indie,None
4944,indie,None
4945,indie,None
4946,indie,None
4947,electronic,None
4948,electronic,None
4949,electronic,None
4950,electronic,None
4951,electronic,None
4952,electronic,None
4953,alternative rock,None
4954,alternative rock,None
4955,alternative rock,None
4956,alternative rock,None
4957,alternative rock,None
4958,alternative rock,None
4959,alternative rock,None
4960,alternative rock,None
4961,alternative rock,None
4962,alternative rock,None
4963,alternative rock,None
4964,alternative rock,None
4965,alternative rock,None
4966,alternative rock,None
4967,alternative rock,None
4968,alternative rock,None
4969,alternative rock,None
4970,alternative rock,None
4971,alternative rock,None
4972,alternative rock,None
4973,alternative rock,None
4974,alternative rock,None
4975,alternative rock,None
4976,alternative rock,None
4977,Soundtrack,None
4978,Soundtrack,None
4979,Soundtrack,None
4980,Soundtrack,None
4981,Soundtrack,None
4982,Soundtrack,None
4983,Soundtrack,None
4984,Soundtrack,None
4985,Soundtrack,None
4986,Soundtrack,None
4987,Soundtrack,None
4988,Soundtrack,None
4989,Soundtrack,None
4990,Soundtrack,None
4991,Soundtrack,None
4992,indie,None
4993,indie,None
4994,indie,None
4995,indie,None
4996,indie,None
4997,indie,None
4998,indie,None
4999,indie,None
5000,indie,None
5001,indie,None
5002,indie,None
5003,indie,None
5004,indie,None
5005,indie,None
5006,indie,None
5007,indie,None
5008,dream pop,None
5009,dream pop,None
5010,dream pop,None
5011,dream pop,None
5012,dream pop,None
5013,dream pop,None
5014,dream pop,None
5015,dream pop,None
5016,dream pop,None
5017,dream pop,None
5018,dream pop,None
5019,dream pop,None
5020,indie,None
5021,indie,None
5022,indie,None
5023,indie,None
5024,indie,None
5025,indie,None
5026,indie,None
5027,indie,None
5028,indie,None
5029,indie,None
5030,indie,None
5031,indie,None
5032,indie,None
5033,indie,None
5034,Soundtrack,None
5035,Soundtrack,None
5036,Soundtrack,None
5037,Soundtrack,None
5038,Soundtrack,None
5039,Soundtrack,None
5040,Soundtrack,None
5041,Soundtrack,None
5042,Soundtrack,None
5043,Soundtrack,None
5044,Soundtrack,None
5045,Soundtrack,None
5046,Soundtrack,None
5047,Soundtrack,None
5048,Soundtrack,None
5049,Soundtrack,None
5050,Soundtrack,None
5051,Soundtrack,None
5052,Soundtrack,None
5053,Soundtrack,None
5054,Soundtrack,None
5055,Soundtrack,None
5056,Soundtrack,None
5057,Soundtrack,None
5058,Soundtrack,None
5059,Soundtrack,None
5060,dream pop,None
5061,dream pop,None
5062,dream pop,None
5063,dream pop,None
5064,dream pop,None
5065,dream pop,None
5066,female vocalists,None
5067,female vocalists,None
5068,alternative,None
5069,alternative,None
5070,alternative,None
5071,alternative,None
5072,alternative,None
5073,alternative,None
5074,alternative,None
5075,alternative,None
5076,alternative,None
5077,alternative,None
5078,alternative,None
5079,alternative,None
5080,alternative,None
5081,alternative,None
5082,alternative,None
5083,alternative,None
5084,alternative,None
5085,alternative,None
5086,alternative,None
5087,alternative,None
5088,alternative,None
5089,electronic,None
5090,electronic,None
5091,electronic,None
5092,electronic,None
5093,electronic,None
5094,Grunge,None
5095,Grunge,None
5096,Grunge,None
5097,cover,None
5098,cover,None
5099,cover,None
5100,indie,None
5101,indie,None
5102,indie,None
5103,rock,None
5104,rock,None
5105,rock,None
5106,rock,None
5107,rock,None
5108,rock,None
5109,rock,None
5110,rock,None
5111,rock,None
5112,rock,None
5113,rock,None
5114,rock,None
5115,rock,None
5116,rock,None
5117,rock,None
5118,rock,None
5119,rock,None
5120,rock,None
5121,rock,None
5122,rock,None
5123,alternative,None
5124,alternative,None
5125,alternative,None
5126,alternative,None
5127,alternative,None
5128,alternative,None
5129,alternative,None
5130,alternative,None
5131,alternative,None
5132,alternative,None
5133,alternative,None
5134,alternative,None
5135,alternative,None
5136,alternative,None
5137,alternative,None
5138,alternative,None
5139,alternative,None
5140,alternative,None
5141,alternative,None
5142,alternative,None
5143,alternative,None
5144,alternative,None
5145,alternative,None
5146,alternative,None
5147,alternative,None
5148,alternative,None
5149,alternative,None
5150,alternative,None
5151,alternative,None
5152,alternative,None
5153,alternative,None
5154,alternative,None
5155,alternative,None
5156,Soundtrack,None
5157,Soundtrack,None
5158,Soundtrack,None
5159,Soundtrack,None
5160,Soundtrack,None
5161,Soundtrack,None
5162,Soundtrack,None
5163,Soundtrack,None
5164,Soundtrack,None
5165,rock,None
5166,rock,None
5167,rock,None
5168,rock,None
5169,rock,None
5170,rock,None
5171,rock,None
5172,rock,None
5173,rock,None
5174,rock,None
5175,Lara-Loved,None
5176,Lara-Loved,None
5177,electronic,None
5178,electronic,None
5179,electronic,None
5180,electronic,None
5181,electronic,None
5182,electronic,None
5183,electronic,None
5184,electronic,None
5185,electronic,None
5186,electronic,None
5187,electronic,None
5188,electronic,None
5189,electronic,None
5190,electronic,None
5191,electronic,None
5192,electronic,None
5193,electronic,None
5194,electronic,None
5195,electronic,None
5196,electronic,None
5197,trip-hop,None
5198,trip-hop,None
5199,trip-hop,None
5200,trip-hop,None
5201,trip-hop,None
5202,trip-hop,None
5203,trip-hop,None
5204,trip-hop,None
5205,trip-hop,None
5206,trip-hop,None
5207,trip-hop,None
5208,trip-hop,None
5209,trip-hop,None
5210,trip-hop,None
5211,trip-hop,None
5212,trip-hop,None
5213,trip-hop,None
5214,trip-hop,None
5215,dream pop,None
5216,dream pop,None
5217,dream pop,None
5218,dream pop,None
5219,Soundtrack,None
5220,Soundtrack,None
5221,Soundtrack,None
5222,Soundtrack,None
5223,Soundtrack,None
5224,Soundtrack,None
5225,female vocalists,None
5226,female vocalists,None
5227,female vocalists,None
5228,female vocalists,None
5229,female vocalists,None
5230,female vocalists,None
5231,female vocalists,None
5232,female vocalists,None
5233,female vocalists,None
5234,female vocalists,None
5235,female vocalists,None
5236,female vocalists,None
5237,female vocalists,None
5238,female vocalists,None
5239,female vocalists,None
5240,female vocalists,None
5241,female vocalists,None
5242,female vocalists,None
5243,female vocalists,None
5244,female vocalists,None
5245,female vocalists,None
5246,female vocalists,None
5247,female vocalists,None
5248,female vocalists,None
5249,Soundtrack,None
5250,Soundtrack,None
5251,Soundtrack,None
5252,Soundtrack,None
5253,Soundtrack,None
5254,Soundtrack,None
5255,Soundtrack,None
5256,Soundtrack,None
5257,Soundtrack,None
5258,Soundtrack,None
5259,Soundtrack,None
5260,Soundtrack,None
5261,Soundtrack,None
5262,Soundtrack,None
5263,Soundtrack,None
5264,Soundtrack,None
5265,Soundtrack,None
5266,Soundtrack,None
5267,Grunge,None
5268,Grunge,None
5269,indie,None
5270,indie,None
5271,indie,None
5272,indie,None
5273,rock,None
5274,rock,None
5275,rock,None
5276,indie,None
5277,indie,None
5278,indie,None
5279,indie,None
5280,indie,None
5281,indie,None
5282,indie,None
5283,indie,None
5284,indie,None
5285,indie,None
5286,rock,None
5287,rock,None
5288,rock,None
5289,rock,None
5290,rock,None
5291,rock,None
5292,rock,None
5293,rock,None
5294,rock,None
5295,indie,None
5296,indie,None
5297,indie,None
5298,indie,None
5299,indie,None
5300,indie,None
5301,indie,None
5302,indie,None
5303,dream pop,None
5304,dream pop,None
5305,dream pop,None
5306,dream pop,None
5307,dream pop,None
5308,dream pop,None
5309,dream pop,None
5310,dream pop,None
5311,dream pop,None
5312,dream pop,None
5313,dream pop,None
5314,dream pop,None
5315,dream pop,None
5316,dream pop,None
5317,dream pop,None
5318,indie rock,None
5319,indie rock,None
5320,indie rock,None
5321,indie rock,None
5322,indie rock,None
5323,indie rock,None
5324,rock,None
5325,shoegaze,None
5326,shoegaze,None
5327,shoegaze,None
5328,indie pop,None
5329,female vocalists,None
5330,indie,None
5331,indie,None
5332,Soundtrack,None
5333,alternative rock,None
5334,indie,None
5335,indie,None
5336,cover,None
5337,synthpop,None
5338,indie,None
5339,electronic,None
5340,british,None
5341,electropop,None
5342,pop,None
5343,indie,None
5344,indie,None
5345,indie,None
5346,indie,None
5347,indie,None
5348,indie,None
5349,indie,None
5350,indie,None
5351,indie,None
5352,indie,None
5353,indie,None
5354,indie,None
5355,indie,None
5356,indie,None
5357,indie,None
5358,pop,None
5359,pop,None
5360,pop,None
5361,pop,None
5362,pop,None
5363,pop,None
5364,pop,None
5365,pop,None
5366,pop,None
5367,pop,None
5368,pop,None
5369,pop,None
5370,electronic,None
5371,electronic,None
5372,electronic,None
5373,electronic,None
5374,electronic,None
5375,electronic,None
5376,electronic,None
5377,electronic,None
5378,indie,None
5379,indie,None
5380,indie,None
5381,synthpop,None
5382,synthpop,None
5383,synthpop,None
5384,alternative rock,None
5385,alternative rock,None
5386,alternative rock,None
5387,alternative rock,None
5388,dream pop,None
5389,dream pop,None
5390,dream pop,None
5391,Soundtrack,None
5392,Soundtrack,None
5393,Soundtrack,None
5394,Soundtrack,None
5395,trip-hop,None
5396,trip-hop,None
5397,trip-hop,None
5398,trip-hop,None
5399,trip-hop,None
5400,trip-hop,None
5401,trip-hop,None
5402,trip-hop,None
5403,trip-hop,None
5404,trip-hop,None
5405,trip-hop,None
5406,trip-hop,None
5407,trip-hop,None
5408,trip-hop,None
5409,trip-hop,None
5410,trip-hop,None
5411,trip-hop,None
5412,trip-hop,None
5413,pop,None
5414,pop,None
5415,pop,None
5416,eerie,None
5417,eerie,None
5418,eerie,None
5419,Soundtrack,None
5420,Soundtrack,None
5421,Soundtrack,None
5422,Soundtrack,None
5423,Soundtrack,None
5424,Soundtrack,None
5425,Soundtrack,None
5426,Soundtrack,None
5427,Soundtrack,None
5428,Soundtrack,None
5429,Soundtrack,None
5430,Soundtrack,None
5431,Soundtrack,None
5432,Soundtrack,None
5433,Soundtrack,None
5434,Soundtrack,None
5435,Soundtrack,None
5436,Soundtrack,None
5437,Soundtrack,None
5438,Soundtrack,None
5439,Soundtrack,None
5440,Soundtrack,None
5441,Soundtrack,None
5442,Soundtrack,None
5443,Soundtrack,None
5444,Soundtrack,None
5445,Soundtrack,None
5446,Soundtrack,None
5447,Soundtrack,None
5448,Soundtrack,None
5449,Soundtrack,None
5450,Soundtrack,None
5451,Soundtrack,None
5452,Soundtrack,None
5453,Soundtrack,None
5454,Soundtrack,None
5455,Soundtrack,None
5456,Soundtrack,None
5457,Soundtrack,None
5458,Soundtrack,None
5459,Soundtrack,None
5460,Soundtrack,None
5461,Soundtrack,None
5462,Soundtrack,None
5463,Soundtrack,None
5464,Classical,None
5465,Classical,None
5466,Classical,None
5467,Classical,None
5468,Classical,None
5469,Classical,None
5470,Classical,None
5471,Classical,None
5472,Classical,None
5473,Classical,None
5474,Classical,None
5475,Classical,None
5476,anime,None
5477,anime,None
5478,anime,None
5479,anime,None
5480,rock,None
5481,rock,None
5482,rock,None
5483,rock,None
5484,rock,None
5485,rock,None
5486,rock,None
5487,rock,None
5488,rock,None
5489,rock,None
5490,rock,None
5491,trip-hop,None
5492,trip-hop,None
5493,trip-hop,None
5494,trip-hop,None
5495,trip-hop,None
5496,trip-hop,None
5497,trip-hop,None
5498,trip-hop,None
5499,trip-hop,None
5500,trip-hop,None
5501,trip-hop,None
5502,trip-hop,None
5503,trip-hop,None
5504,trip-hop,None
5505,electronic,None
5506,electronic,None
5507,electronic,None
5508,electronic,None
5509,electronic,None
5510,electronic,None
5511,electronic,None
5512,electronic,None
5513,electronic,None
5514,electronic,None
5515,electronic,None
5516,electronic,None
5517,alternative,None
5518,alternative,None
5519,alternative,None
5520,alternative,None
5521,alternative,None
5522,alternative,None
5523,alternative,None
5524,alternative,None
5525,alternative,None
5526,alternative,None
5527,alternative,None
5528,alternative,None
5529,alternative,None
5530,alternative,None
5531,alternative,None
5532,alternative,None
5533,indie,None
5534,indie,None
5535,indie,None
5536,indie,None
5537,rock,None
5538,electronic,None
5539,electronic,None
5540,electronic,None
5541,electronic,None
5542,alternative rock,None
5543,alternative rock,None
5544,alternative rock,None
5545,alternative rock,None
5546,alternative rock,None
5547,alternative rock,None
5548,alternative rock,None
5549,alternative rock,None
5550,alternative rock,None
5551,alternative rock,None
5552,alternative rock,None
5553,alternative rock,None
5554,alternative rock,None
5555,alternative rock,None
5556,alternative rock,None
5557,dream pop,None
5558,dream pop,None
5559,dream pop,None
5560,dream pop,None
5561,indie,None
5562,indie,None
5563,Soundtrack,None
5564,Soundtrack,None
5565,Soundtrack,None
5566,Soundtrack,None
5567,trip-hop,None
5568,trip-hop,None
5569,trip-hop,None
5570,trip-hop,None
5571,trip-hop,None
5572,trip-hop,None
5573,trip-hop,None
5574,trip-hop,None
5575,trip-hop,None
5576,trip-hop,None
5577,dream pop,None
5578,dream pop,None
5579,alternative,None
5580,alternative,None
5581,alternative,None
5582,alternative,None
5583,female vocalists,None
5584,female vocalists,None
5585,female vocalists,None
5586,female vocalists,None
5587,female vocalists,None
5588,female vocalists,None
5589,alternative,None
5590,alternative,None
5591,alternative,None
5592,alternative,None
5593,alternative,None
5594,dream pop,None
5595,dream pop,None
5596,dream pop,None
5597,dream pop,None
5598,dream pop,None
5599,dream pop,None
5600,dream pop,None
5601,dream pop,None
5602,dream pop,None
5603,dream pop,None
5604,dream pop,None
5605,electronic,None
5606,electronic,None
5607,Soundtrack,None
5608,Soundtrack,None
5609,Soundtrack,None
5610,dream pop,None
5611,dream pop,None
5612,dream pop,None
5613,dream pop,None
5614,dream pop,None
5615,dream pop,None
5616,dream pop,None
5617,dream pop,None
5618,dream pop,None
5619,dream pop,None
5620,anime,None
5621,anime,None
5622,anime,None
5623,anime,None
5624,anime,None
5625,anime,None
5626,anime,None
5627,anime,None
5628,anime,None
5629,anime,None
5630,anime,None
5631,anime,None
5632,electronic,None
5633,electronic,None
5634,electronic,None
5635,electronic,None
5636,alternative,None
5637,alternative,None
5638,alternative,None
5639,alternative,None
5640,indie rock,None
5641,indie rock,None
5642,indie rock,None
5643,indie rock,None
5644,indie rock,None
5645,pop,None
5646,electronic,None
5647,british,None
5648,electropop,None
5649,pop,None
5650,alternative,None
5651,electropop,None
5652,alternative,None
5653,french,None
5654,indie,None
5655,pop,None
5656,indie,None
5657,synthpop,None
5658,Mellow,None
5659,electronic,None
5660,indie,None
5661,indie,None
5662,Soundtrack,None
5663,alternative rock,None
5664,alternative rock,None
5665,alternative rock,None
5666,alternative rock,None
5667,alternative rock,None
5668,alternative rock,None
5669,alternative rock,None
5670,alternative rock,None
5671,alternative rock,None
5672,alternative rock,None
5673,alternative rock,None
5674,alternative rock,None
5675,dream pop,None
5676,dream pop,None
5677,dream pop,None
5678,dream pop,None
5679,dream pop,None
5680,dream pop,None
5681,rock,None
5682,rock,None
5683,rock,None
5684,indie,None
5685,indie,None
5686,indie,None
5687,Soundtrack,None
5688,Soundtrack,None
5689,Soundtrack,None
5690,Soundtrack,None
5691,Soundtrack,None
5692,Soundtrack,None
5693,Soundtrack,None
5694,dream pop,None
5695,dream pop,None
5696,dream pop,None
5697,rock,None
5698,rock,None
5699,rock,None
5700,rock,None
5701,rock,None
5702,rock,None
5703,rock,None
5704,rock,None
5705,Soundtrack,None
5706,Soundtrack,None
5707,Soundtrack,None
5708,Soundtrack,None
5709,instrumental,None
5710,instrumental,None
5711,instrumental,None
5712,instrumental,None
5713,instrumental,None
5714,instrumental,None
5715,alternative rock,None
5716,alternative rock,None
5717,alternative rock,None
5718,alternative rock,None
5719,alternative rock,None
5720,alternative rock,None
5721,alternative rock,None
5722,alternative rock,None
5723,alternative rock,None
5724,alternative rock,None
5725,alternative rock,None
5726,alternative rock,None
5727,alternative rock,None
5728,alternative rock,None
5729,alternative rock,None
5730,rock,None
5731,alternative,None
5732,alternative,None
5733,alternative,None
5734,alternative,None
5735,alternative,None
5736,alternative,None
5737,alternative,None
5738,alternative,None
5739,alternative,None
5740,alternative,None
5741,alternative,None
5742,alternative,None
5743,alternative,None
5744,alternative,None
5745,alternative,None
5746,alternative,None
5747,Soundtrack,None
5748,Soundtrack,None
5749,Soundtrack,None
5750,Soundtrack,None
5751,Lara-Loved,None
5752,Lara-Loved,None
5753,Lara-Loved,None
5754,indie,None
5755,indie,None
5756,alternative,None
5757,alternative,None
5758,alternative,None
5759,Soundtrack,None
5760,Soundtrack,None
5761,Soundtrack,None
5762,Soundtrack,None
5763,Soundtrack,None
5764,Soundtrack,None
5765,Soundtrack,None
5766,Soundtrack,None
5767,Soundtrack,None
5768,Soundtrack,None
5769,Soundtrack,None
5770,Soundtrack,None
5771,Soundtrack,None
5772,Soundtrack,None
5773,Soundtrack,None
5774,alternative,None
5775,alternative,None
5776,alternative,None
5777,alternative,None
5778,dream pop,None
5779,Soundtrack,None
5780,Soundtrack,None
5781,rock,None
5782,rock,None
5783,rock,None
5784,trip-hop,None
5785,trip-hop,None
5786,trip-hop,None
5787,trip-hop,None
5788,dream pop,None
5789,dream pop,None
5790,dream pop,None
5791,dream pop,None
5792,dream pop,None
5793,dream pop,None
5794,dream pop,None
5795,dream pop,None
5796,dream pop,None
5797,dream pop,None
5798,dream pop,None
5799,dream pop,None
5800,dream pop,None
5801,dream pop,None
5802,dream pop,None
5803,dream pop,None
5804,dream pop,None
5805,dream pop,None
5806,dream pop,None
5807,dream pop,None
5808,Soundtrack,None
5809,alternative,None
5810,alternative,None
5811,alternative,None
5812,alternative,None
5813,alternative,None
5814,alternative,None
5815,alternative,None
5816,dream pop,None
5817,dream pop,None
5818,dream pop,None
5819,dream pop,None
5820,rock,None
5821,rock,None
5822,Soundtrack,None
5823,Soundtrack,None
5824,Soundtrack,None
5825,Soundtrack,None
5826,Soundtrack,None
5827,Soundtrack,None
5828,indie,None
5829,indie,None
5830,indie,None
5831,indie,None
5832,trip-hop,None
5833,trip-hop,None
5834,trip-hop,None
5835,trip-hop,None
5836,trip-hop,None
5837,indie,None
5838,indie,None
5839,alternative rock,None
5840,trip-hop,None
5841,trip-hop,None
5842,trip-hop,None
5843,trip-hop,None
5844,trip-hop,None
5845,trip-hop,None
5846,trip-hop,None
5847,trip-hop,None
5848,indie,None
5849,indie,None
