,genre_sequence,unique_genres
6070,indie,None
6071,indie,None
6072,Soundtrack,None
6073,Soundtrack,None
6074,Soundtrack,None
6075,Soundtrack,None
6076,indie,None
6077,indie,None
6078,indie,None
6079,electro,None
6080,electro,None
6081,rock,None
6082,rock,None
6083,indie rock,None
6084,indie rock,None
6085,70s,None
6086,70s,None
6087,big bills,None
6088,big bills,None
6089,indie rock,None
6090,indie rock,None
6091,indie rock,None
6092,indie,None
6093,classic rock,None
6094,classic rock,None
6095,classic rock,None
6096,classic rock,None
6097,electronic,None
6098,electronic,None
6099,electronic,None
6100,indie pop,None
6101,indie pop,None
6102,indie pop,None
6103,indie pop,None
6104,80s,None
6105,pop,None
6106,pop,None
6107,pop,None
6108,rock,None
6109,rock,None
6110,rock,None
6111,rock,None
6112,electronic,None
6113,electronic,None
6114,electronic,None
6115,electronic,None
6116,electronic,None
6117,electronic,None
6118,indie,None
6119,pop,None
6120,pop,None
6121,pop,None
6122,rock,None
6123,rock,None
6124,classic rock,None
6125,classic rock,None
6126,rock,None
6127,indie,None
6128,indie,None
6129,indie,None
6130,70s,None
6131,70s,None
6132,70s,None
6133,70s,None
6134,pxs: loved,None
6135,pxs: loved,None
6136,70s,None
6137,rock,None
6138,rock,None
6139,classic rock,None
6140,classic rock,None
6141,electronic,None
6142,electronic,None
6143,reggae,None
6144,reggae,None
6145,indie rock,None
6146,indie rock,None
6147,pop,None
6148,pop,None
6149,Hip-Hop,None
6150,Hip-Hop,None
6151,classic rock,None
6152,classic rock,None
6153,classic rock,None
6154,pop,None
6155,pop,None
6156,pop,None
6157,hip hop,None
6158,hip hop,None
6159,80s,None
6160,80s,None
6161,electronic,None
6162,electronic,None
6163,indie,None
6164,indie,None
6165,indie,None
6166,indie,None
6167,electronic,None
6168,electronic,None
6169,rock,None
6170,rock,None
6171,cover,None
6172,cover,None
6173,sxsw 2009,None
6174,sxsw 2009,None
6175,sxsw 2009,None
6176,sxsw 2009,None
6177,summer,None
6178,summer,None
6179,classic rock,None
6180,classic rock,None
6181,classic rock,None
6182,emo,None
6183,emo,None
6184,classic rock,None
6185,classic rock,None
6186,classic rock,None
6187,classic rock,None
6188,classic rock,None
6189,rock,None
6190,rock,None
6191,rock,None
6192,rock,None
6193,indie,None
6194,indie,None
6195,indie,None
6196,indie,None
6197,indie rock,None
6198,indie rock,None
6199,indie rock,None
6200,dream pop,None
6201,dream pop,None
6202,dream pop,None
6203,alternative rock,None
6204,pop,None
6205,pop,None
6206,pop,None
6207,rock,None
6208,rock,None
6209,rock,None
6210,Austin Loved Tracks,None
6211,Austin Loved Tracks,None
6212,Austin Loved Tracks,None
6213,electronic,None
6214,electronic,None
6215,indie,None
6216,indie,None
6217,covers,None
6218,electronic,None
6219,funk,None
6220,electronic,None
6221,Hip-Hop,None
6222,classic rock,None
6223,indie,None
6224,rock,None
6225,electronic,None
6226,electronic,None
6227,rock,None
6228,indie pop,None
6229,rock,None
6230,electronic,None
6231,electronic,None
6232,chillwave,None
6233,rock,None
6234,rock,None
6235,classic rock,None
6236,electronic,None
6237,electronic,None
6238,electronic,None
6239,rock,None
6240,classic rock,None
6241,indie,None
6242,2006,None
6243,2006,None
6244,electronic,None
6245,indie,None
6246,Hip-Hop,None
6247,indie,None
6248,indie,None
6249,indie,None
6250,indie,None
6251,indie,None
6252,rock,None
6253,rock,None
6254,classic rock,None
6255,pop,None
6256,indie,None
6257,indie,None
6258,indie,None
6259,indie rock,None
6260,alternative rap,None
6261,rock,None
6262,Soundtrack,None
6263,Soundtrack,None
6264,indie,None
6265,70s,None
6266,classic rock,None
6267,classic rock,None
6268,classic rock,None
6269,2006,None
6270,classic rock,None
6271,rock,None
6272,electro,None
6273,alternative rock,None
6274,pxs: loved,None
6275,indie,None
6276,classic rock,None
6277,Hip-Hop,None
6278,indie pop,None
6279,Austin Loved Tracks,None
6280,indie,None
6281,electronic,None
6282,funk,None
6283,pop,None
6284,remix,None
6285,Austin Loved Tracks,None
6286,electronic,None
6287,cover,None
6288,80s,None
6289,indie,None
6290,rock,None
6291,indie,None
6292,classic rock,None
6293,80s,None
6294,emo,None
6295,rock,None
6296,big bills,None
6297,indie pop,None
6298,classic rock,None
6299,electronic,None
6300,pop,None
6301,dream pop,None
6302,rock,None
6303,indie,None
6304,80s,None
6305,electronic,None
6306,Hip-Hop,None
6307,indie rock,None
6308,classic rock,None
6309,electronic,None
6310,electronic,None
6311,electronic,None
6312,electronic,None
6313,electronic,None
6314,electronic,None
6315,dream pop,None
6316,dream pop,None
6317,dream pop,None
6318,dream pop,None
6319,dream pop,None
6320,dream pop,None
6321,dream pop,None
6322,dream pop,None
6323,dream pop,None
6324,dream pop,None
6325,dream pop,None
6326,dream pop,None
6327,dream pop,None
6328,classic rock,None
6329,dream pop,None
6330,pxs: loved,None
6331,70s,None
6332,70s,None
6333,classic rock,None
6334,electronic,None
6335,classic rock,None
6336,classic rock,None
6337,electronic,None
6338,classic rock,None
6339,classic rock,None
6340,classic rock,None
6341,indie,None
6342,70s,None
6343,rock,None
6344,classic rock,None
6345,cover,None
6346,rock,None
6347,rock,None
6348,rock,None
6349,dream pop,None
6350,dream pop,None
6351,dream pop,None
6352,electronic,None
6353,rock,None
6354,rock,None
6355,rock,None
6356,rock,None
6357,electronic,None
6358,indie rock,None
6359,classic rock,None
6360,Lo-Fi,None
6361,indie,None
6362,alternative,None
6363,Soundtrack,None
6364,cover,None
6365,dream pop,None
6366,Austin Loved Tracks,None
6367,Austin Loved Tracks,None
6368,Austin Loved Tracks,None
6369,Austin Loved Tracks,None
6370,Austin Loved Tracks,None
6371,Austin Loved Tracks,None
6372,Austin Loved Tracks,None
6373,Austin Loved Tracks,None
6374,Austin Loved Tracks,None
6375,indie,None
6376,classic rock,None
6377,indie,None
6378,rock,None
6379,Soundtrack,None
6380,Hip-Hop,None
6381,Hip-Hop,None
6382,alternative rap,None
6383,alternative rap,None
6384,pop,None
6385,pop,None
6386,indie,None
6387,indie,None
6388,indie,None
6389,electronic,None
6390,indie,None
6391,indie,None
6392,indie,None
6393,indie,None
6394,rock,None
6395,rock,None
6396,rock,None
6397,indie,None
6398,indie,None
6399,indie,None
6400,electronic,None
6401,indie,None
6402,electronic,None
6403,indie,None
6404,electronic,None
6405,indie,None
6406,electronic,None
6407,electronic,None
6408,indie rock,None
6409,electronic,None
6410,Hip-Hop,None
6411,electronic,None
6412,pop,None
6413,hip hop,None
6414,big bills,None
6415,indie,None
6416,indie,None
6417,indie,None
6418,Hip-Hop,None
6419,Hip-Hop,None
6420,2006,None
6421,indie,None
6422,electronic,None
6423,sweet cooing monks from the eastern seaboard,None
6424,thesixtyone,None
6425,C-pop,None
6426,electronic,None
6427,indie,None
6428,indie,None
6429,indie,None
6430,indie,None
6431,alternative,None
6432,80s,None
6433,surf rock,None
6434,Lo-Fi,None
6435,electronic,None
6436,indie,None
6437,pop,None
6438,pop,None
6439,Hip-Hop,None
6440,rock,None
6441,rock,None
6442,rock,None
6443,pop,None
6444,rock,None
6445,2008,None
6446,2008,None
6447,classic rock,None
6448,rock,None
6449,rock,None
6450,ambient,None
6451,chillwave,None
6452,dream pop,None
6453,indie rock,None
6454,ambient,None
6455,chillwave,None
6456,dream pop,None
6457,pxs: loved,None
6458,vugube62,None
6459,Hip-Hop,None
6460,chillwave,None
6461,dream pop,None
6462,electronic,None
6463,rock,None
6464,rock,None
6465,80s,None
6466,indie rock,None
6467,indie,None
6468,electronic,None
6469,alternative rap,None
6470,alternative rap,None
6471,80s,None
6472,dream pop,None
6473,dream pop,None
6474,dream pop,None
6475,dream pop,None
6476,chillwave,None
6477,dream pop,None
6478,bradford cox is a genius,None
6479,instrumental,None
6480,chillwave,None
6481,dream pop,None
6482,experimental,None
6483,Hip-Hop,None
6484,Hip-Hop,None
6485,indie,None
6486,indie,None
6487,indie pop,None
6488,lizvelrene2010,None
6489,experimental,None
6490,folk,None
6491,indie,None
6492,indie,None
6493,chillwave,None
6494,dream pop,None
6495,dream pop,None
6496,shoegaze,None
6497,indie rock,None
6498,Lo-Fi,None
6499,chillwave,None
6500,pitchfork music festival 2010,None
6501,indie pop,None
6502,dream pop,None
6503,audioase,None
6504,indie,None
6505,electronica,None
6506,indie pop,None
6507,indie pop,None
6508,Hip-Hop,None
6509,funk,None
6510,electronic,None
6511,electronic,None
6512,indie,None
6513,electronic,None
6514,indie,None
6515,Hip-Hop,None
6516,indie,None
6517,Hip-Hop,None
6518,emo,None
6519,80s,None
6520,thesixtyone,None
6521,indie,None
6522,electronic,None
6523,70s,None
6524,rock,None
6525,Hip-Hop,None
6526,indie,None
6527,Love,None
6528,80s,None
6529,electronic,None
6530,electronic,None
6531,Skinhead,None
6532,pop,None
6533,chillout,None
6534,electronic,None
6535,indie rock,None
6536,indie,None
6537,electronic,None
6538,folk,None
6539,electronic,None
6540,indie,None
6541,indie,None
6542,indie,None
6543,indie,None
6544,indie rock,None
6545,indie rock,None
6546,indie rock,None
6547,Lo-Fi,None
6548,indie rock,None
6549,somafm,None
6550,Lo-Fi,None
6551,indie rock,None
6552,dream pop,None
6553,dream pop,None
6554,rock,None
6555,rock,None
6556,electronic,None
6557,80s,None
6558,indie,None
6559,BIRP,None
6560,alternative rap,None
6561,indie,None
6562,Mellow,None
6563,electronic,None
6564,Hip-Hop,None
6565,alternative rap,None
6566,Hip-Hop,None
6567,BIRP,None
6568,vugube62,None
6569,electronic,None
6570,american,None
6571,american,None
6572,indie pop,None
6573,indie pop,None
6574,indie pop,None
6575,indie pop,None
6576,indie pop,None
6577,indie pop,None
6578,indie pop,None
6579,electronic,None
6580,electronic,None
6581,indie,None
6582,Hip-Hop,None
6583,Hip-Hop,None
6584,electronic,None
6585,electronic,None
6586,electronic,None
6587,electronic,None
6588,electronic,None
6589,electronic,None
6590,electronic,None
6591,electronic,None
6592,indie,None
6593,Mellow,None
6594,indie,None
6595,Disco,None
6596,electronic,None
6597,electronic,None
6598,electronic,None
6599,Hip-Hop,None
6600,Hip-Hop,None
6601,Hip-Hop,None
6602,Hip-Hop,None
6603,alternative rap,None
6604,indie,None
6605,indie,None
6606,experimental,None
6607,Lo-Fi,None
6608,Lo-Fi,None
6609,electronic,None
6610,electronic,None
6611,electronic,None
6612,covers,None
6613,indie pop,None
6614,covers,None
6615,indie,None
6616,indie pop,None
6617,indie pop,None
6618,dream pop,None
6619,dream pop,None
6620,dream pop,None
6621,dream pop,None
6622,dream pop,None
6623,dream pop,None
6624,Lo-Fi,None
6625,Lo-Fi,None
6626,vugube62,None
6627,Disco,None
6628,vugube62,None
6629,vugube62,None
6630,vugube62,None
6631,indie,None
6632,Garage Rock,None
6633,electronic,None
6634,electronica,None
6635,pop,None
6636,electronic,None
6637,WKNC,None
6638,Hip-Hop,None
6639,indie,None
6640,thesixtyone,None
6641,electronic,None
6642,electronic,None
6643,Lo-Fi,None
6644,indie,None
6645,indie,None
6646,indie,None
6647,electronic,None
6648,vugube62,None
6649,lizvelrene2010,None
6650,Hip-Hop,None
6651,indie rock,None
6652,indie,None
6653,somafm,None
6654,Electro Pop,None
6655,dream pop,None
6656,Lo-Fi,None
6657,this,None
6658,Hip-Hop,None
6659,electronic,None
6660,folk,None
6661,indie pop,None
6662,indie pop,None
6663,indie pop,None
6664,electronic,None
6665,electronic,None
6666,electronic,None
6667,electronic,None
6668,Lo-Fi,None
6669,indie,None
6670,indie,None
6671,indie rock,None
6672,electronic,None
6673,electronic,None
6674,electronic,None
6675,experimental,None
6676,Hip-Hop,None
6677,electrosexy,None
6678,Hip-Hop,None
6679,indie,None
6680,Hip-Hop,None
6681,chillwave,None
6682,electronic,None
6683,female vocalists,None
6684,classic rock,None
6685,electronic,None
6686,folk,None
6687,indie pop,None
6688,electronic,None
6689,electronic,None
6690,female vocalists,None
6691,electronic,None
6692,Hip-Hop,None
6693,dream pop,None
6694,80s,None
6695,80s,None
6696,dream pop,None
6697,vugube62,None
6698,Hip-Hop,None
6699,indie,None
6700,indie,None
6701,indie rock,None
6702,electronic,None
6703,vugube62,None
6704,Hip-Hop,None
6705,rock,None
6706,electronic,None
6707,indie,None
6708,electronic,None
6709,vugube62,None
6710,vugube62,None
6711,dream pop,None
6712,dream pop,None
6713,dream pop,None
6714,vugube62,None
6715,vugube62,None
6716,electronic,None
6717,indie,None
6718,electronic,None
6719,rock,None
6720,Hip-Hop,None
6721,vugube62,None
6722,indie,None
6723,Hip-Hop,None
6724,vugube62,None
6725,vugube62,None
6726,Hip-Hop,None
6727,electronic,None
6728,chillout,None
6729,indie rock,None
6730,indie,None
6731,indie,None
6732,Hip-Hop,None
6733,vugube62,None
6734,vugube62,None
6735,vugube62,None
6736,electronic,None
6737,indie,None
6738,electronic,None
6739,indie,None
6740,electronic,None
6741,electronic,None
6742,somafm,None
6743,rock,None
6744,chillout,None
6745,indie rock,None
6746,indie,None
6747,indie,None
6748,electronic,None
6749,electronic,None
6750,chillwave,None
6751,Lo-Fi,None
6752,indie,None
6753,indie,None
6754,indie rock,None
6755,Hip-Hop,None
6756,indie,None
6757,indie pop,None
6758,indie,None
6759,electronic,None
6760,chillout,None
6761,indie,None
6762,indie,None
6763,indie pop,None
6764,electronic,None
6765,rock,None
6766,Lo-Fi,None
6767,BIRP,None
6768,indie,None
6769,vugube62,None
6770,vugube62,None
6771,vugube62,None
6772,electronic,None
6773,indie,None
6774,electronic,None
6775,chillout,None
6776,indie rock,None
6777,indie,None
6778,indie,None
6779,Electro Pop,None
6780,vugube62,None
6781,vugube62,None
6782,vugube62,None
6783,vugube62,None
6784,electronic,None
6785,indie,None
6786,electronic,None
6787,chillout,None
6788,indie rock,None
6789,indie,None
6790,indie,None
6791,Electro Pop,None
6792,electronic,None
6793,indie,None
6794,electronic,None
6795,chillout,None
6796,indie rock,None
6797,indie,None
6798,indie,None
6799,Electro Pop,None
6800,electronic,None
6801,funk,None
6802,Hip-Hop,None
6803,experimental,None
6804,Hip-Hop,None
6805,indie,None
6806,vugube62,None
6807,electrosexy,None
6808,Hip-Hop,None
6809,indie,None
6810,Hip-Hop,None
6811,vugube62,None
6812,dream pop,None
6813,indie pop,None
6814,indie,None
6815,electronic,None
6816,chillout,None
6817,indie,None
6818,indie,None
6819,electronic,None
6820,vugube62,None
6821,vugube62,None
6822,autumn,None
6823,indie,None
6824,indie,None
6825,vugube62,None
6826,vugube62,None
6827,vugube62,None
6828,BIRP,None
6829,electronic,None
6830,indie,None
6831,electronic,None
6832,chillout,None
6833,indie rock,None
6834,indie,None
6835,indie,None
6836,indie,None
6837,electronic,None
6838,indie,None
6839,indie,None
6840,indie rock,None
6841,indie rock,None
6842,classic rock,None
6843,classic rock,None
6844,pop,None
6845,rock,None
6846,Hip-Hop,None
6847,indie,None
6848,indie,None
6849,indie,None
6850,classic rock,None
6851,electronic,None
6852,alternative,None
6853,electronica,None
6854,rock,None
6855,Hip-Hop,None
6856,thesixtyone,None
6857,Hip-Hop,None
6858,pop,None
6859,chillout,None
6860,electronic,None
6861,funk,None
6862,indie,None
6863,indie,None
6864,indie,None
6865,classic rock,None
6866,rock,None
6867,pop,None
6868,late night,None
6869,thesixtyone,None
6870,Hip-Hop,None
6871,pop,None
6872,chillout,None
6873,electronic,None
6874,funk,None
6875,indie,None
6876,indie,None
6877,electronic,None
6878,rock,None
6879,Hip-Hop,None
6880,electronic,None
6881,electronic,None
6882,sweet cooing monks from the eastern seaboard,None
6883,pop,None
6884,rock,None
6885,Hip-Hop,None
6886,rock,None
6887,alternative,None
6888,indie,None
6889,chillout,None
6890,chillwave,None
6891,indie rock,None
6892,indie,None
6893,indie,None
6894,electronic,None
6895,rock,None
6896,indie rock,None
6897,indie,None
6898,alternative,None
6899,Hip-Hop,None
6900,electronic,None
6901,electronic,None
6902,indie,None
6903,Hip-Hop,None
6904,rock,None
6905,electronic,None
6906,classic rock,None
6907,classic rock,None
6908,indie,None
6909,indie,None
6910,funk,None
6911,Hip-Hop,None
6912,C-pop,None
6913,electronic,None
6914,chillout,None
6915,rock,None
6916,pop,None
6917,rock,None
6918,pop,None
6919,indie,None
6920,electronic,None
6921,indie pop,None
6922,electronic,None
6923,chillwave,None
6924,C-pop,None
6925,sweet cooing monks from the eastern seaboard,None
6926,cap,None
6927,classic rock,None
6928,alternative,None
6929,late night,None
6930,indie,None
6931,Hip-Hop,None
6932,indie rock,None
6933,classic rock,None
6934,rock,None
6935,classic rock,None
6936,rock,None
6937,electronic,None
6938,Hip-Hop,None
6939,electronic,None
6940,indie,None
6941,remix,None
6942,Hip-Hop,None
6943,indie,None
6944,electronic,None
6945,indie,None
6946,chillout,None
6947,funk,None
6948,indie,None
6949,indie,None
6950,electronic,None
6951,rock,None
6952,indie,None
6953,electronic,None
6954,pop,None
6955,indie,None
6956,thesixtyone,None
6957,Hip-Hop,None
6958,Hip-Hop,None
6959,Hip-Hop,None
6960,Hip-Hop,None
6961,Hip-Hop,None
6962,Hip-Hop,None
6963,funk,None
6964,Hip-Hop,None
6965,electronic,None
6966,Hip-Hop,None
6967,funk,None
6968,electronic,None
6969,Hip-Hop,None
6970,chillout,None
6971,chillout,None
6972,chillout,None
6973,chillout,None
6974,chillout,None
6975,rock,None
6976,rock,None
6977,rock,None
6978,rock,None
6979,rock,None
6980,rock,None
6981,rock,None
6982,rock,None
6983,rock,None
6984,rock,None
6985,indie,None
6986,indie,None
6987,indie,None
6988,indie,None
6989,indie,None
6990,indie,None
6991,indie,None
6992,indie,None
6993,indie,None
6994,folk,None
6995,electronic,None
6996,electronic,None
6997,electronic,None
6998,electronic,None
6999,electronic,None
7000,electronic,None
7001,electronic,None
7002,electronic,None
7003,electronic,None
7004,electronic,None
7005,electronic,None
7006,electronic,None
7007,electronic,None
7008,electronic,None
7009,electronic,None
7010,electronic,None
7011,electronic,None
7012,electronic,None
7013,electronic,None
7014,electronic,None
7015,electronic,None
7016,electronic,None
7017,electronic,None
7018,electronic,None
7019,electronic,None
7020,cover,None
7021,cover,None
7022,cover,None
7023,indie,None
7024,indie,None
7025,indie,None
7026,indie rock,None
7027,indie rock,None
7028,indie rock,None
7029,indie rock,None
7030,indie rock,None
7031,indie rock,None
7032,80s,None
7033,80s,None
7034,indie,None
7035,indie,None
7036,indie,None
7037,indie,None
7038,indie,None
7039,indie,None
7040,indie,None
7041,indie,None
7042,indie,None
7043,indie,None
7044,indie,None
7045,indie,None
7046,electronic,None
7047,electronic,None
7048,electronic,None
7049,electronic,None
7050,electronic,None
7051,electronic,None
7052,electronic,None
7053,electronic,None
7054,electronic,None
7055,electronic,None
7056,electronic,None
7057,electronic,None
7058,electronic,None
7059,electronic,None
7060,electronic,None
7061,electronic,None
7062,electronic,None
7063,electronic,None
7064,electronic,None
7065,electronic,None
7066,electronic,None
7067,electronic,None
7068,covers,None
7069,female vocalists,None
7070,female vocalists,None
7071,female vocalists,None
7072,female vocalists,None
7073,female vocalists,None
7074,female vocalists,None
7075,female vocalists,None
7076,female vocalists,None
7077,female vocalists,None
7078,female vocalists,None
7079,rock,None
7080,rock,None
7081,rock,None
7082,rock,None
7083,indie,None
7084,indie,None
7085,indie,None
7086,indie,None
7087,indie,None
7088,indie,None
7089,indie,None
7090,indie,None
7091,indie,None
7092,indie,None
7093,Austin Loved Tracks,None
7094,Austin Loved Tracks,None
7095,Austin Loved Tracks,None
7096,Austin Loved Tracks,None
7097,Austin Loved Tracks,None
7098,Austin Loved Tracks,None
7099,rock,None
7100,rock,None
7101,rock,None
7102,Lo-Fi,None
7103,Lo-Fi,None
7104,Lo-Fi,None
7105,Lo-Fi,None
7106,Lo-Fi,None
7107,Lo-Fi,None
7108,Lo-Fi,None
7109,Lo-Fi,None
7110,Lo-Fi,None
7111,indie,None
7112,indie,None
7113,indie,None
7114,indie,None
7115,indie,None
7116,Austin Loved Tracks,None
7117,Austin Loved Tracks,None
7118,Austin Loved Tracks,None
7119,Austin Loved Tracks,None
7120,classic rock,None
7121,classic rock,None
7122,classic rock,None
7123,classic rock,None
7124,electronic,None
7125,electronic,None
7126,electronic,None
7127,indietronica,None
7128,indietronica,None
7129,indietronica,None
7130,indietronica,None
7131,reggae,None
7132,indie,None
7133,indie,None
7134,indie,None
7135,indie,None
7136,indie,None
7137,indie,None
7138,indie,None
7139,indie,None
7140,indie,None
7141,indie,None
7142,indie,None
7143,indie,None
7144,indie,None
7145,indie,None
7146,indie,None
7147,indie,None
7148,indie,None
7149,indie,None
7150,indie,None
7151,indie pop,None
7152,indie pop,None
7153,indie pop,None
7154,indie pop,None
7155,indie,None
7156,indie,None
7157,indie,None
7158,indie pop,None
7159,indie,None
7160,indie,None
7161,singer-songwriter,None
7162,80s,None
7163,electronic,None
7164,folk,None
7165,indie,None
7166,indie,None
7167,Love,None
7168,80s,None
7169,rock,None
7170,electronic,None
7171,rock,None
7172,classic rock,None
7173,indie,None
7174,indie,None
7175,indie,None
7176,indie rock,None
7177,indie rock,None
7178,indie,None
7179,singer-songwriter,None
7180,folk,None
7181,indie pop,None
7182,indie,None
7183,indie pop,None
7184,indie rock,None
7185,indie,None
7186,reggae,None
7187,rock,None
7188,singer-songwriter,None
7189,electronic,None
7190,country,None
7191,pop,None
7192,rock,None
7193,indie,None
7194,indie,None
7195,indie,None
7196,hot lava,None
7197,country,None
7198,country,None
7199,country,None
7200,country,None
7201,country,None
7202,experimental,None
7203,indie,None
7204,indie,None
7205,indie rock,None
7206,country,None
7207,indie,None
7208,cover,None
7209,cover,None
7210,cover,None
7211,indie rock,None
7212,chillwave,None
7213,shoegaze,None
7214,cover,None
7215,cover,None
7216,cover,None
7217,cover,None
7218,80s,None
7219,electronic,None
7220,country,None
7221,Lo-Fi,None
7222,indie,None
7223,electronic,None
7224,indie,None
7225,electronic,None
7226,electronic,None
7227,indie,None
7228,folk,None
7229,rock,None
7230,indie,None
7231,rock,None
7232,alternative,None
7233,indie,None
7234,indie,None
7235,folk,None
7236,trains,None
7237,rock,None
7238,classic rock,None
7239,Love,None
7240,Hip-Hop,None
7241,indie,None
7242,electronic,None
7243,electronic,None
7244,80s,None
7245,indie rock,None
7246,electronic,None
7247,electronic,None
7248,electronic,None
7249,electronic,None
7250,classic rock,None
7251,folk,None
7252,80s,None
7253,rock,None
7254,indie,None
7255,covers,None
7256,indie pop,None
7257,80s,None
7258,80s,None
7259,80s,None
7260,80s,None
7261,80s,None
7262,80s,None
7263,rock,None
7264,psychedelic folk,None
7265,indie pop,None
7266,indie pop,None
7267,Canadian,None
7268,Lo-Fi,None
7269,80s,None
7270,80s,None
7271,pop,None
7272,pop,None
7273,pop,None
7274,pop,None
7275,Garage Rock,None
7276,covers,None
7277,indie,None
7278,indie,None
7279,indie,None
7280,indie,None
7281,indie,None
7282,indie,None
7283,indie rock,None
7284,indie rock,None
7285,indie rock,None
7286,indie rock,None
7287,indie rock,None
7288,indie rock,None
7289,indie rock,None
7290,indie rock,None
7291,country,None
7292,indie,None
7293,Lo-Fi,None
7294,80s,None
7295,80s,None
7296,80s,None
7297,80s,None
7298,folk,None
7299,alternative,None
7300,rock,None
7301,rock,None
7302,rock,None
7303,rock,None
7304,rock,None
7305,indie,None
7306,electronic,None
7307,indie,None
7308,classic rock,None
7309,indie,None
7310,rock,None
7311,rock,None
7312,rock,None
7313,indie,None
7314,indie,None
7315,indie,None
7316,folk,None
7317,indie,None
7318,indie,None
7319,indie,None
7320,indie,None
7321,Hip-Hop,None
7322,psychedelic folk,None
7323,electronic,None
7324,rock,None
7325,rock,None
7326,shoegaze,None
7327,electronic,None
7328,female vocalists,None
7329,electronic,None
7330,folk,None
7331,indie,None
7332,Hip-Hop,None
7333,Austin Loved Tracks,None
7334,indie,None
7335,rock,None
7336,rock,None
7337,rock,None
7338,rock,None
7339,chillwave,None
7340,electronic,None
7341,rock,None
7342,electronic,None
7343,80s,None
7344,rock,None
7345,classic rock,None
7346,cover,None
7347,folk,None
7348,female vocalists,None
7349,female vocalists,None
7350,vugube62,None
7351,80s,None
7352,pop,None
7353,indie,None
7354,indie,None
7355,80s,None
7356,electronic,None
7357,rock,None
7358,classic rock,None
7359,80s,None
7360,covers,None
7361,covers,None
7362,indie,None
7363,indie,None
7364,indie pop,None
7365,indie pop,None
7366,indie pop,None
7367,indie pop,None
7368,indie pop,None
7369,indie pop,None
7370,indie pop,None
7371,cover,None
7372,cover,None
7373,indie,None
7374,electronic,None
7375,electronic,None
7376,electronic,None
7377,electronic,None
7378,female vocalists,None
7379,rock,None
7380,rock,None
7381,chillout,None
7382,indie,None
7383,folk,None
7384,rock,None
7385,electronic,None
7386,shoegaze,None
7387,indie,None
7388,indie,None
7389,Love,None
7390,Love,None
7391,80s,None
7392,80s,None
7393,covers,None
7394,Hip-Hop,None
7395,Austin Loved Tracks,None
7396,rock,None
7397,rock,None
7398,electronic,None
7399,classic rock,None
7400,chillwave,None
7401,indie,None
7402,electronic,None
7403,electronica,None
7404,vugube62,None
7405,vugube62,None
7406,dream pop,None
7407,Hip-Hop,None
7408,classic rock,None
7409,WKNC,None
7410,rock,None
7411,rock,None
7412,rock,None
7413,classic rock,None
7414,indie,None
7415,folk,None
7416,the dronez,None
7417,somafm,None
7418,classic rock,None
7419,classic rock,None
7420,indie,None
7421,female vocalists,None
7422,emo,None
7423,indie,None
7424,electronic,None
7425,female vocalists,None
7426,C-pop,None
7427,C-pop,None
7428,pop,None
7429,cover,None
7430,indie,None
7431,indie,None
7432,electronic,None
7433,favorites,None
7434,indie,None
7435,indie,None
7436,electronic,None
7437,electronic,None
7438,chillwave,None
7439,electronic,None
7440,rock,None
7441,rock,None
7442,rock,None
7443,rock,None
7444,rock,None
7445,classic rock,None
7446,Austin Loved Tracks,None
7447,indie rock,None
7448,indie rock,None
7449,1Live Fiehe,None
7450,chillwave,None
7451,singer-songwriter,None
7452,2006,None
7453,indie,None
7454,indie,None
7455,folk,None
7456,covers,None
7457,indie,None
7458,electronic,None
7459,80s,None
7460,cover,None
7461,cover,None
7462,2006,None
7463,indie pop,None
7464,singer-songwriter,None
7465,indie,None
7466,Lo-Fi,None
7467,Canadian,None
7468,indie,None
7469,2006,None
7470,female vocalists,None
7471,indie pop,None
7472,Hip-Hop,None
7473,electronic,None
7474,electronic,None
7475,electronic,None
7476,80s,None
7477,1Live Fiehe,None
7478,indie pop,None
7479,covers,None
7480,indie pop,None
7481,rock,None
7482,indie,None
7483,indie,None
7484,indie,None
7485,indie,None
7486,Hip-Hop,None
7487,indie,None
7488,indie,None
7489,indie,None
7490,indie,None
7491,covers,None
7492,rock,None
7493,BIRP,None
7494,pop,None
7495,80s,None
7496,electronic,None
7497,indie,None
7498,Hip-Hop,None
7499,chillwave,None
7500,chillwave,None
7501,rock,None
7502,rock,None
7503,rock,None
7504,electronic,None
7505,electronic,None
7506,electronic,None
7507,electronic,None
7508,electronic,None
7509,electronic,None
7510,electronic,None
7511,electronic,None
7512,electronic,None
7513,electronic,None
7514,electronic,None
7515,electronic,None
7516,electronic,None
7517,electronic,None
7518,indie,None
7519,indie rock,None
7520,indie,None
7521,indie,None
7522,electropop,None
7523,country,None
7524,country,None
7525,indie,None
7526,indie,None
7527,the dronez,None
7528,indie,None
7529,pop,None
7530,electronic,None
7531,indie pop,None
7532,chillwave,None
7533,electronic,None
7534,classic rock,None
7535,indie,None
7536,emo,None
7537,emo,None
7538,emo,None
7539,indie,None
7540,electronic,None
7541,rock,None
7542,electronic,None
7543,electronic,None
7544,electronic,None
7545,electronic,None
7546,indie rock,None
7547,indie rock,None
7548,indie,None
7549,indie,None
7550,indie,None
7551,classic rock,None
7552,indie,None
7553,rock,None
7554,Hip-Hop,None
7555,Love,None
7556,indie,None
7557,classic rock,None
7558,classic rock,None
7559,indie pop,None
7560,indietronica,None
7561,indie,None
7562,indie,None
7563,indie,None
7564,indie,None
7565,classic rock,None
